"Handle","Title","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Metafield: product.color [list.single_line_text_field]","Metafield: product.size [list.single_line_text_field]","Metafield: product.fabric [single_line_text_field]","Metafield: product.age_group [single_line_text_field]","Metafield: product.target_gender [single_line_text_field]","Metafield: product.clothing_features [multi_line_text_field]"
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet","Size","12","Color","Lemon Sorbet","CROCHET-MAXI-SKT-SOR-12","[Yellow]","[12]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet","Size","14","Color","Lemon Sorbet","CROCHET-MAXI-SKT-SOR-14","[Yellow]","[14]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt","Size","4","Color","Mocha Melt","CROCHET-MAXI-SKT-MEL-4","[Brown]","[4]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt","Size","6","Color","Mocha Melt","CROCHET-MAXI-SKT-MEL-6","[Brown]","[6]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt","Size","8","Color","Mocha Melt","CROCHET-MAXI-SKT-MEL-8","[Brown]","[8]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt","Size","10","Color","Mocha Melt","CROCHET-MAXI-SKT-MEL-10","[Brown]","[10]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt","Size","12","Color","Mocha Melt","CROCHET-MAXI-SKT-MEL-12","[Brown]","[12]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","The crochet maxi skirt - mocha melt","Size","14","Color","Mocha Melt","CROCHET-MAXI-SKT-MEL-14","[Brown]","[14]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","","Size","","Color","melt","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","","Size","","Color","melt","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-mocha-melt","","Size","","Color","melt","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","The crochet maxi skirt - strawberry sorbet","Size","4","Color","Strawberry Sorbet","CROCHET-MAXI-SKT-SOR-4-1","","[4]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","The crochet maxi skirt - strawberry sorbet","Size","6","Color","Strawberry Sorbet","CROCHET-MAXI-SKT-SOR-6-1","","[6]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","The crochet maxi skirt - strawberry sorbet","Size","8","Color","Strawberry Sorbet","CROCHET-MAXI-SKT-SOR-8-1","","[8]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","The crochet maxi skirt - strawberry sorbet","Size","10","Color","Strawberry Sorbet","CROCHET-MAXI-SKT-SOR-10-1","","[10]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","The crochet maxi skirt - strawberry sorbet","Size","12","Color","Strawberry Sorbet","CROCHET-MAXI-SKT-SOR-12-1","","[12]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","The crochet maxi skirt - strawberry sorbet","Size","14","Color","Strawberry Sorbet","CROCHET-MAXI-SKT-SOR-14-1","","[14]","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-maxi-skirt-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","4","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-4","[Brown]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","6","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-6","[Brown]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","8","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-8","[Brown]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","10","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-10","[Brown]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","12","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-12","[Brown]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","14","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-14","[Brown]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","The crochet tan bikini bottoms -  mocha melt","Size","16","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-16","[Brown]","[16]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-mocha-melt","","Size","","Color","melt","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","4","Color","Black & White","CROCHET-TAN-BIK-WHT-4","[Black]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","6","Color","Black & White","CROCHET-TAN-BIK-WHT-6","[Black]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","8","Color","Black & White","CROCHET-TAN-BIK-WHT-8","[Black]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","10","Color","Black & White","CROCHET-TAN-BIK-WHT-10","[Black]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","12","Color","Black & White","CROCHET-TAN-BIK-WHT-12","[Black]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","14","Color","Black & White","CROCHET-TAN-BIK-WHT-14","[Black]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","The crochet tan bikini bottoms - black & white","Size","16","Color","Black & White","CROCHET-TAN-BIK-WHT-16","[Black]","[16]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","The crochet tan bikini bottoms - blueberry cream","Size","4","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-4","[White]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","The crochet tan bikini bottoms - blueberry cream","Size","6","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-6","[White]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","The crochet tan bikini bottoms - blueberry cream","Size","8","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-8","[White]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","The crochet tan bikini bottoms - blueberry cream","Size","10","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-10","[White]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","The crochet tan bikini bottoms - blueberry cream","Size","12","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-12","[White]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","The crochet tan bikini bottoms - blueberry cream","Size","14","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-14","[White]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-blueberry-cream","","Size","","Color","cream","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","The crochet tan bikini bottoms - cherry swirl","Size","4","Color","Blush","CROCHET-TAN-BIK-BLU-4","[Pink]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","The crochet tan bikini bottoms - cherry swirl","Size","6","Color","Blush","CROCHET-TAN-BIK-BLU-6","[Pink]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","The crochet tan bikini bottoms - cherry swirl","Size","8","Color","Blush","CROCHET-TAN-BIK-BLU-8","[Pink]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","The crochet tan bikini bottoms - cherry swirl","Size","10","Color","Blush","CROCHET-TAN-BIK-BLU-10","[Pink]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","The crochet tan bikini bottoms - cherry swirl","Size","12","Color","Blush","CROCHET-TAN-BIK-BLU-12","[Pink]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","The crochet tan bikini bottoms - cherry swirl","Size","14","Color","Blush","CROCHET-TAN-BIK-BLU-14","[Pink]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-cherry-blush","","Size","","Color","blush","","[Pink]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","4","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-4","[Yellow]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","6","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-6","[Yellow]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","8","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-8","[Yellow]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","10","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-10","[Yellow]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","12","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-12","[Yellow]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","14","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-14","[Yellow]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","Size","16","Color","Lemon Sorbet","CROCHET-TAN-BIK-SOR-16","[Yellow]","[16]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-lemon-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","4","Color","Sorbet","CROCHET-TAN-BIK-SOR-4-1","","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","6","Color","Sorbet","CROCHET-TAN-BIK-SOR-6-1","","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","8","Color","Sorbet","CROCHET-TAN-BIK-SOR-8-1","","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","10","Color","Sorbet","CROCHET-TAN-BIK-SOR-10-1","","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","12","Color","Sorbet","CROCHET-TAN-BIK-SOR-12-1","","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","14","Color","Sorbet","CROCHET-TAN-BIK-SOR-14-1","","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","Size","16","Color","Sorbet","CROCHET-TAN-BIK-SOR-16-1","","[16]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","","Size","","Color","sorbet","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt","Size","4","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-4-1","[Brown]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt","Size","6","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-6-1","[Brown]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt","Size","8","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-8-1","[Brown]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt","Size","10","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-10-1","[Brown]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt","Size","12","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-12-1","[Brown]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","The crochet tan bikini top -  mocha melt","Size","14","Color","Mocha Melt","CROCHET-TAN-BIK-MEL-14-1","[Brown]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-mocha-melt","","Size","","Color","melt","","","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","4","Color","Black & White","CROCHET-TAN-BIK-WHT-4-1","[Black]","[4]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","6","Color","Black & White","CROCHET-TAN-BIK-WHT-6-1","[Black]","[6]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","8","Color","Black & White","CROCHET-TAN-BIK-WHT-8-1","[Black]","[8]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","10","Color","Black & White","CROCHET-TAN-BIK-WHT-10-1","[Black]","[10]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","12","Color","Black & White","CROCHET-TAN-BIK-WHT-12-1","[Black]","[12]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","14","Color","Black & White","CROCHET-TAN-BIK-WHT-14-1","[Black]","[14]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","The crochet tan bikini top - black & white","Size","16","Color","Black & White","CROCHET-TAN-BIK-WHT-16-1","[Black]","[16]","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
"the-crochet-tan-bikini-top-black-white","","Size","","Color","white","","[White]","","Crochet","Adult","Female",""
