"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Powder Blue","THEWIDEBANDBIKINIBOTTOMS-POWDER BLUE-6","20.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Powder Blue","THEWIDEBANDBIKINIBOTTOMS-POWDER BLUE-8","20.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Powder Blue","THEWIDEBANDBIKINIBOTTOMS-POWDER BLUE-10","20.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Powder Blue","THEWIDEBANDBIKINIBOTTOMS-POWDER BLUE-12","20.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Powder Blue","THEWIDEBANDBIKINIBOTTOMS-POWDER BLUE-14","20.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","16","Color","Powder Blue","THEWIDEBANDBIKINIBOTTOMS-POWDER BLUE-16","20.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","4","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-4","22.00","shopify","deny","manual","23","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-6","22.00","shopify","deny","manual","13","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-8","22.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-10","22.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-12","22.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-14","22.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","16","Color","Sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-16","22.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","4","Color","Cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-4","22.00","shopify","deny","manual","26","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-6","22.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-8","22.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-10","22.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-12","22.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-14","22.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","4","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-4","20.00","shopify","deny","manual","18","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-6","20.00","shopify","deny","manual","30","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-8","20.00","shopify","deny","manual","22","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-10","20.00","shopify","deny","manual","24","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-12","20.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-14","20.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","16","Color","Pink","THEWIDEBANDBIKINIBOTTOMS-PINK-16","20.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","4","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-4","22.00","shopify","deny","manual","19","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-6","22.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-8","22.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-10","22.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-12","22.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-14","22.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","Size","16","Color","Mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-16","22.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","Bottom","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D7E2FDF8-D614-41B0-9E07-CE82C1605D05.jpg?v=1754691966","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6746262D-9885-4CC4-97F0-57744F391A98.jpg?v=1754696053","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AA94F20-2A81-4F93-9605-08AA39A95696.jpg?v=1754696275","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BB08CE61-FCBE-4B1A-A50E-AB2A9AAFA7BC.jpg?v=1754699721","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D2A713EF-3685-48E7-ABC8-9B775F8748AE.jpg?v=1754704078","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6F68A38D-1870-454A-9782-9B19D364435D.jpg?v=1754704251","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/51040C51-48C0-49BA-851F-61CE1A3B8B5E.jpg?v=1754705594","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C60E371-5697-43E8-9892-6CF1746CCFAE.jpg?v=1754706927","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C883ED09-5ED0-4747-8A23-03EF2A0EDF56.jpg?v=1754707141","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B18067A4-F35E-401C-8D9E-57570D2D52BC.jpg?v=1757346299","","","","","",""
"the-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8F79CD82-E9FD-49A2-88BB-B930C8836002.jpg?v=1758875628","","","","","",""
"the-crochet-wide-band-bikini-bottoms","The crochet wide band bikini bottoms","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p> <p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li> <li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li> <li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li> </ul> <p><br></p> <p><span style=""text-decoration: underline;""><strong><br>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","Bottom","Apparel & Accessories > Clothing > Swimwear","30, Prints, Swim, Bottom","TRUE","Size","4","Color","Mocha Melt","THECROCHETWIDEBANDBIKINIBOTTOMS-MOCHA MELT-4","24.00","shopify","deny","manual","13","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Mocha Melt","THECROCHETWIDEBANDBIKINIBOTTOMS-MOCHA MELT-6","24.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Mocha Melt","THECROCHETWIDEBANDBIKINIBOTTOMS-MOCHA MELT-8","24.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Mocha Melt","THECROCHETWIDEBANDBIKINIBOTTOMS-MOCHA MELT-10","24.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Mocha Melt","THECROCHETWIDEBANDBIKINIBOTTOMS-MOCHA MELT-12","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Mocha Melt","THECROCHETWIDEBANDBIKINIBOTTOMS-MOCHA MELT-14","24.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B126F2D6-0785-4A25-8972-FBB1C324506F.jpg?v=1754704563","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","4","Color","Lemon Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-LEMON SORBET-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Lemon Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-LEMON SORBET-6","24.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Lemon Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-LEMON SORBET-8","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Lemon Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-LEMON SORBET-10","24.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Lemon Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-LEMON SORBET-12","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Lemon Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-LEMON SORBET-14","24.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","4","Color","Strawberry Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-STRAWBERRY SORBET-4","24.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2B197584-8968-4C88-B66C-5993CFA996CF.jpg?v=1754710681","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","6","Color","Strawberry Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-STRAWBERRY SORBET-6","24.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2B197584-8968-4C88-B66C-5993CFA996CF.jpg?v=1754710681","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","8","Color","Strawberry Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-STRAWBERRY SORBET-8","24.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2B197584-8968-4C88-B66C-5993CFA996CF.jpg?v=1754710681","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","10","Color","Strawberry Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-STRAWBERRY SORBET-10","24.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2B197584-8968-4C88-B66C-5993CFA996CF.jpg?v=1754710681","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","12","Color","Strawberry Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-STRAWBERRY SORBET-12","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2B197584-8968-4C88-B66C-5993CFA996CF.jpg?v=1754710681","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","Size","14","Color","Strawberry Sorbet","THECROCHETWIDEBANDBIKINIBOTTOMS-STRAWBERRY SORBET-14","24.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2B197584-8968-4C88-B66C-5993CFA996CF.jpg?v=1754710681","","Bottom","","","","",""
"the-crochet-wide-band-bikini-bottoms","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F6A63F39-B68C-414D-A9E3-BF135822EB08.jpg?v=1754704584","","","","","",""
